task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M4 anchoring shift,21,B2 direct screening,0.8584650012511992,0.013118655035289894,190,0.8536252104325589,0.06770025852178693,0.08117133071597753,31.54235380733482,0.6411812712604836,15.440483763716042,200
M4 anchoring shift,22,B2 direct screening,0.8571763578056213,0.01312261858514746,183,0.8725419244544287,0.05196857988629881,0.07887376069222948,31.46274174487642,0.664928640307588,14.508436860387013,200
M4 anchoring shift,23,B2 direct screening,0.8702445115350891,0.015074450915575377,188,0.8861657322295224,0.07237347939366257,0.056676670941418,31.232862610739765,0.6364883917510997,15.46987770944833,200
M4 anchoring shift,24,B2 direct screening,0.876496392573086,0.014320214100346887,179,0.8868500343884185,0.06974921056047699,0.06952043229991553,31.90816320687953,0.656174149790285,14.490927738979762,200
M4 anchoring shift,25,B2 direct screening,0.8612619009139333,0.011735559694279293,184,0.8886188118064287,0.07443462808836991,0.07499588951001876,29.1554351026022,0.6519847219110304,14.756783423611312,200
M4 anchoring shift,26,B2 direct screening,0.8668959835548625,0.010373709649238734,183,0.8716240866086098,0.07956331657043156,0.07895832858862684,33.31946766121974,0.6552554836114052,15.360888893475225,200
M4 anchoring shift,27,B2 direct screening,0.8615405640866813,0.0122882086669329,196,0.8418006866763965,0.07869807013912077,0.08086427818157958,33.009819197058754,0.6497583824439012,15.781873494943211,200
M4 anchoring shift,28,B2 direct screening,0.8657304795000624,0.014619886684346852,177,0.8712164281776229,0.0719181607138116,0.0838807526041937,30.08345825551583,0.6290853976972277,15.261736256913156,200
M4 anchoring shift,29,B2 direct screening,0.8727085690635276,0.012692600957023684,182,0.8718580257681423,0.0651867133572866,0.07325984736095398,31.538553003320132,0.6841582523884793,14.277730976746266,200
M4 anchoring shift,30,B2 direct screening,0.8734465078588546,0.011718848215212655,183,0.9026596884809344,0.07462795700016851,0.07740519190511064,33.114568636434015,0.677064209399792,14.803523755013874,200
M4 anchoring shift,1,Original MF-BCL-SAEA,0.8422158018296142,0.01791041318811855,189,0.867695727278021,0.07562397994191399,0.09171454234591354,30.684515550795666,0.680527341384557,20.49735871729834,200
M4 anchoring shift,2,Original MF-BCL-SAEA,0.8580793229835648,0.014967765206118266,185,0.8421372255737741,0.08204738700831773,0.07215662400499255,30.944415060622635,0.6515885476697786,21.009924498697735,200
M4 anchoring shift,3,Original MF-BCL-SAEA,0.8569104050741522,0.015208082853135284,185,0.8592077113569319,0.061946457454724935,0.07586047572688231,31.312620607056097,0.6454341766582712,19.241491588398755,200
M4 anchoring shift,4,Original MF-BCL-SAEA,0.86827334020957,0.015652463736337642,184,0.873082331749699,0.07625639093319385,0.07673459693968755,31.518780628753376,0.6781317650114937,18.393257793724867,200
M4 anchoring shift,5,Original MF-BCL-SAEA,0.8555885733420543,0.015038074457093086,187,0.881838674967713,0.06967118523591863,0.06776697214148067,32.34153749710029,0.6522286536814386,18.406140495270343,200
M4 anchoring shift,6,Original MF-BCL-SAEA,0.8649754631461166,0.015066201463578972,189,0.8817803765939553,0.07112161174138554,0.08485711844442943,31.350336740920277,0.6542796953715951,18.622732666739953,200
M4 anchoring shift,7,Original MF-BCL-SAEA,0.8454634501012308,0.016236893963423243,182,0.8706286260098484,0.07432413028052792,0.0747177470582416,27.661897300867842,0.7197234876952316,19.150534781937903,200
M4 anchoring shift,8,Original MF-BCL-SAEA,0.8652123847003172,0.011654664092731915,190,0.8791853414902304,0.07861657701960985,0.06994835922904408,31.276550020716417,0.6491776325025103,18.375891053160466,200
M4 anchoring shift,9,Original MF-BCL-SAEA,0.8625372770765323,0.012466778539238691,191,0.8619016356838447,0.0756933209281217,0.08540736433135772,32.760018137981184,0.6941540479379704,18.74665617258957,200
M4 anchoring shift,10,Original MF-BCL-SAEA,0.8736736981583619,0.013386367443090961,195,0.8648728762682488,0.0745637673255641,0.07697976553199226,30.43817293156719,0.6680248563965163,18.579612314432506,200
M4 anchoring shift,11,Original MF-BCL-SAEA,0.8627305087221996,0.017125385176962757,189,0.885028078978533,0.07137247579854628,0.06902625392585862,29.464513401319444,0.6525986189672653,17.564999016838375,200
M4 anchoring shift,12,Original MF-BCL-SAEA,0.8527401117820345,0.0161972960557097,183,0.8708413531754087,0.06979501941452845,0.07368658456727277,32.14563756169121,0.703112808931841,19.070696401702598,200
M4 anchoring shift,13,Original MF-BCL-SAEA,0.8538234941693507,0.01647530654976348,191,0.8850468799655693,0.06992709150944984,0.08709094749432872,31.2236170478555,0.715018025043561,20.138559969304676,200
M4 anchoring shift,14,Original MF-BCL-SAEA,0.8518082522724643,0.015751252421278023,177,0.8886735357010075,0.0648961138770963,0.08514455001950762,30.145779567840062,0.6808772921277865,18.723290739642138,200
M4 anchoring shift,15,Original MF-BCL-SAEA,0.8537932128083604,0.015485487817777921,186,0.8863563518561242,0.07659229470398277,0.08305668042129623,30.640054348041314,0.6887973787471722,19.928604595240703,200
M4 anchoring shift,16,Original MF-BCL-SAEA,0.8589321594379726,0.011860636164088775,187,0.890472551284658,0.08091809152586098,0.08190446156907616,32.056940354955934,0.653830213119874,18.145573053745604,200
M4 anchoring shift,17,Original MF-BCL-SAEA,0.8677623922195423,0.01641765247950344,190,0.8539507591941607,0.05733891301473701,0.06660262776507035,34.66896289589542,0.6748921582099522,19.56274777470591,200
M4 anchoring shift,18,Original MF-BCL-SAEA,0.8510910414814031,0.013709772381436867,187,0.8543895501173386,0.07319390240765038,0.08545167086446294,30.221654677799155,0.6784399231056553,19.101312753958567,200
M4 anchoring shift,19,Original MF-BCL-SAEA,0.8600973499482585,0.016481945417932894,187,0.8767381771735224,0.06552610770269657,0.08843200494840228,29.935457903423234,0.6931534221058615,19.164083110130555,200
M4 anchoring shift,20,Original MF-BCL-SAEA,0.8792355937037848,0.0126870356963382,176,0.8759841424673904,0.08314951501030961,0.062116390423720816,34.89210099792962,0.689279819396165,17.508690937549108,200
M4 anchoring shift,21,Original MF-BCL-SAEA,0.8603563103752804,0.012977947753787952,188,0.8763545598708531,0.07366740413962686,0.07830019305044358,33.68034460588758,0.6475841109551767,20.16540755213633,200
M4 anchoring shift,22,Original MF-BCL-SAEA,0.8566061209832934,0.01226232976697737,180,0.8817691689766948,0.08196739743052532,0.08772132968383449,31.976979913804325,0.6952048794421727,18.17803441509036,200
M4 anchoring shift,23,Original MF-BCL-SAEA,0.855703497777448,0.015066878586496536,195,0.8815493461656378,0.06558012575095429,0.07101814537143772,32.47416003960424,0.6312027396637598,19.434256797890704,200
M4 anchoring shift,24,Original MF-BCL-SAEA,0.8588774610557981,0.013541810129585871,179,0.8634525140257597,0.0885527526121818,0.0773685952775061,31.181502191175255,0.6606958549623994,17.602396950014835,200
M4 anchoring shift,25,Original MF-BCL-SAEA,0.8616642721024035,0.011384219831812894,180,0.8562078687593623,0.0703294443137873,0.08162551988501192,31.766158785383507,0.6594959292428634,18.435496858755887,200
M4 anchoring shift,26,Original MF-BCL-SAEA,0.8568157489103714,0.012654382450164781,185,0.8647940373668258,0.0722451558321017,0.08111098547393772,29.58271349181459,0.6729651530690578,17.71515620704182,200
M4 anchoring shift,27,Original MF-BCL-SAEA,0.8616242429197571,0.01416018390018999,184,0.859974347877324,0.07118505532011406,0.08247986189659413,31.79417430793049,0.6629440081443616,18.2322847377824,200
M4 anchoring shift,28,Original MF-BCL-SAEA,0.8633815777621068,0.01392942009371974,184,0.8475426552673605,0.08442384545330915,0.07962149659328006,31.29158218712256,0.6788870205186163,18.14735225918332,200
M4 anchoring shift,29,Original MF-BCL-SAEA,0.8665645067121465,0.01494205433418285,185,0.8368881566243489,0.07297288840989838,0.08058148670140543,34.67331477010653,0.6563800032597613,18.720458331800174,200
M4 anchoring shift,30,Original MF-BCL-SAEA,0.8504904876392138,0.015446042501541251,188,0.8711289965329823,0.08585643206880442,0.07139644093632154,32.716316030027954,0.7296098175002197,18.415141987604933,200
M4 anchoring shift,1,ParEGO-GP,0.8442776128825712,0.016500740314981728,200,0.813816516243786,0.09805454123534324,0.09102836466198787,31.24416614519632,0.6118295153997935,21.221068468624367,200
M4 anchoring shift,2,ParEGO-GP,0.8228176714415429,0.01809062909293616,200,0.8372399608315002,0.08611727596596026,0.08578685839295888,29.060738256937814,0.7297919890749788,20.268576340654704,200
M4 anchoring shift,3,ParEGO-GP,0.8455501224969999,0.015719172889691546,190,0.8489128989980229,0.08784995447091229,0.07751948005538821,30.601732496724647,0.6599860297651795,20.366726120438333,200
M4 anchoring shift,4,ParEGO-GP,0.8532481797221397,0.01770154505694751,200,0.8260841086452482,0.08259295378959111,0.07570722987785304,34.264071615184235,0.633367453288373,22.23836995255008,200
M4 anchoring shift,5,ParEGO-GP,0.8427736312168521,0.017808422701541638,198,0.8373809865264916,0.07534067124432825,0.08675484974802787,32.597920375924225,0.7013431272400338,20.481043395767617,200
M4 anchoring shift,6,ParEGO-GP,0.8469992719418425,0.019623609958102913,191,0.8500393851406691,0.0862507534815457,0.08595000267034883,31.50178809021623,0.6866151168102638,18.995758626140567,200
M4 anchoring shift,7,ParEGO-GP,0.8382147448975233,0.014026131551583311,191,0.8540799342873941,0.1014228642851876,0.08344297163708526,29.885751431533222,0.6741902888432424,21.997788380131734,200
M4 anchoring shift,8,ParEGO-GP,0.8496924005375482,0.020311222176916808,196,0.8476629241394557,0.09198496176726882,0.07516554614890762,30.754594041071783,0.6301957520042518,18.643955194548063,200
M4 anchoring shift,9,ParEGO-GP,0.8430480638940768,0.01819336543099322,193,0.8331274272661217,0.08429005107510647,0.08241711856263931,30.099525803979777,0.6534313336817358,20.5891080554948,200
M4 anchoring shift,10,ParEGO-GP,0.8402149876651038,0.016636196861258033,194,0.8368267745389019,0.08751187689401342,0.08765441697006181,30.832245796014643,0.6756377019192614,21.24286884827977,200
M4 anchoring shift,11,ParEGO-GP,0.8397609085969238,0.020751220091979997,199,0.834703312290155,0.08982654392963688,0.09246791599817634,26.293060049260326,0.6997581044161092,19.90275776915198,200
M4 anchoring shift,12,ParEGO-GP,0.8511140376712838,0.017897595891764914,198,0.86233803985558,0.09518478214320213,0.08381564828865999,33.48265906579883,0.6761408378361515,21.97524921100966,200
M4 anchoring shift,13,ParEGO-GP,0.8424510812932536,0.017323240945130207,197,0.8404469567488329,0.08098881253163898,0.09132179575012274,29.60080528462878,0.6396378221351765,20.35663780215839,200
M4 anchoring shift,14,ParEGO-GP,0.8513057140349392,0.01586500632799664,200,0.8689891166719984,0.09429350179903032,0.07475801255831192,28.471563507311394,0.623607328930601,19.24847668063252,200
M4 anchoring shift,15,ParEGO-GP,0.8276490778769785,0.021590074460826395,198,0.8605325791986033,0.08027287987650567,0.08958544727071471,29.257640758450766,0.6880859367091723,21.071501559457403,200
M4 anchoring shift,16,ParEGO-GP,0.8449809455100401,0.015629488115001616,194,0.8379114408521937,0.09491701577875966,0.09831873614407227,35.80007733360761,0.6702394398371904,20.694005493582928,200
M4 anchoring shift,17,ParEGO-GP,0.8291290062718573,0.015522500093814165,200,0.8593576262304095,0.08439819191643534,0.09309485676389138,27.568991806666887,0.6666019381573566,19.672378511308217,200
M4 anchoring shift,18,ParEGO-GP,0.8273790352994279,0.0184212958656731,200,0.8432084615138994,0.07864442965507573,0.0920056032469032,27.803658081541517,0.6594625324794599,19.80113165182509,200
M4 anchoring shift,19,ParEGO-GP,0.8464596108692549,0.014254258104428295,193,0.8477514963132408,0.09353197762127664,0.08102602070533405,31.38275763919537,0.6552060860522158,20.91569752550074,200
M4 anchoring shift,20,ParEGO-GP,0.8356249543856891,0.01930746894125613,200,0.8404377823991175,0.08950950544015367,0.08707374034088199,28.8155683324799,0.6643581234226024,21.220061434737207,200
M4 anchoring shift,21,ParEGO-GP,0.8462145084398699,0.01700098906831558,197,0.8775174738152138,0.10074149536777327,0.0864028454386422,32.42839359957489,0.6535919490542506,21.60517078399917,200
M4 anchoring shift,22,ParEGO-GP,0.8382919154763141,0.01985847036320816,199,0.844466378217768,0.09112988335398893,0.09352488169703012,30.992875146365975,0.6632205419968898,20.783781777435937,200
M4 anchoring shift,23,ParEGO-GP,0.8500848257687104,0.017233694421732636,193,0.8464049164298866,0.08981467145948493,0.07639760529652215,33.64811809606052,0.641164230312825,21.408954698970877,200
M4 anchoring shift,24,ParEGO-GP,0.8331863792688173,0.018754344536364945,193,0.8496379875820125,0.09966754580335858,0.09002148685818176,29.55586281552081,0.6455291345969416,20.68101745000427,200
M4 anchoring shift,25,ParEGO-GP,0.835055100354118,0.018945911895888807,187,0.8312875042642511,0.08667523278092185,0.08721546005986353,29.66030356851983,0.6710590812937224,21.01876652990161,200
M4 anchoring shift,26,ParEGO-GP,0.8366085086448186,0.016969906833042534,196,0.841680029650742,0.08286060392442689,0.08919018647088128,29.97635269713837,0.686676155375809,21.39593097991235,200
M4 anchoring shift,27,ParEGO-GP,0.8493798385518367,0.01844207228773008,200,0.8463918123106133,0.09438256309122423,0.08532713298420201,34.58870923965695,0.692952861012242,21.181317537051942,200
M4 anchoring shift,28,ParEGO-GP,0.843431592818307,0.015487184499678501,200,0.8451678195833965,0.08694734101064634,0.08218660047622903,31.265561840010033,0.6735095605475285,20.607859199629665,200
M4 anchoring shift,29,ParEGO-GP,0.8419521027771301,0.019297149948609347,200,0.8416315309664373,0.09270552449316352,0.09183437714049428,31.430391102307606,0.6743272090177653,19.846301648150973,200
M4 anchoring shift,30,ParEGO-GP,0.844361617530196,0.0173543727257679,200,0.816256754912771,0.08045279388741772,0.08950976365149986,28.598729664132875,0.6632989842871625,21.743873956974426,200
M5 transition up,1,Frank-WT MF-PIRN,0.9283232488648031,0.004991153741748242,119,0.9170456657738005,0.03963846809262694,0.05619726941937651,36.78497375813613,0.634494451289618,14.30128457761009,200
M5 transition up,2,Frank-WT MF-PIRN,0.9229331835786881,0.004387496179930708,109,0.9271217069242234,0.023663063897342646,0.0610200438114461,33.99229886829056,0.6027571832891141,13.913981180703136,200
M5 transition up,3,Frank-WT MF-PIRN,0.9270404807654514,0.004332888249545945,114,0.91048113411915,0.04173856702812626,0.0576049473890345,37.823499660469196,0.6303681468116706,13.82563995073139,200
M5 transition up,4,Frank-WT MF-PIRN,0.9275835310561347,0.004741400161068634,112,0.9236537653811899,0.03966185290628298,0.054317027030570224,35.54378345734985,0.6019520347829591,14.221106634983212,200
M5 transition up,5,Frank-WT MF-PIRN,0.9227370782888279,0.0035338688465694724,106,0.9319782692130449,0.03592558644636946,0.05386088569583572,35.21219748651054,0.6486836055934204,14.652543571666662,200
M5 transition up,6,Frank-WT MF-PIRN,0.9229612881615651,0.00506469365927546,114,0.9555774527387042,0.03840919790010116,0.0585020354318489,36.5153410314318,0.5972663330971687,12.994505317528192,200
M5 transition up,7,Frank-WT MF-PIRN,0.9305526193562811,0.004796014619014841,118,0.93363191573742,0.0261740592426285,0.04816500281824428,36.87520384485676,0.6401334576346345,14.894471955279602,200
M5 transition up,8,Frank-WT MF-PIRN,0.9187778286500858,0.004581435056500633,106,0.94169588270987,0.039738996893770896,0.06054790505501383,35.69418593178744,0.6279071742289396,14.062783192665524,200
M5 transition up,9,Frank-WT MF-PIRN,0.9281190220460422,0.004894843798412244,111,0.9399505294724385,0.038023213158189274,0.04828160253815154,33.70542307441064,0.6067781499252312,12.99902816610679,200
M5 transition up,10,Frank-WT MF-PIRN,0.919831451463516,0.004920263238055884,105,0.9533481066153917,0.020003315155908932,0.06440087886819908,34.259255097076384,0.6080120862062804,13.64892419780183,200
M5 transition up,11,Frank-WT MF-PIRN,0.9239181164020345,0.004492729999148376,113,0.9479489975835045,0.030306088326211574,0.05454003332551502,36.494302268525935,0.6482426041718138,14.007133632462109,200
M5 transition up,12,Frank-WT MF-PIRN,0.9220185460055623,0.005396106988372102,118,0.9647539132935822,0.039717383235431405,0.06156730560615918,34.828880131884674,0.6038458026767666,14.354794439782932,200
